r_mean,r_std,r_min,r_max,g_mean,g_std,g_min,g_max,b_mean,b_std,b_min,b_max,gray_mean,gray_std,gray_min,gray_max,gray_median,gray_q25,gray_q75,red_dominance,green_dominance,blue_dominance,dark_pixel_ratio,bright_pixel_ratio,rust_color_ratio,edge_mean,edge_std,edge_density_low,edge_density_high,r_hist_0,r_hist_1,r_hist_2,r_hist_3,r_hist_4,g_hist_0,g_hist_1,g_hist_2,g_hist_3,g_hist_4,b_hist_0,b_hist_1,b_hist_2,b_hist_3,b_hist_4,gray_hist_0,gray_hist_1,gray_hist_2,gray_hist_3,gray_hist_4,filename,original_filename,label,split
0.49585086,0.24138217,0.0,1.0,0.46486253,0.2323453,0.0,1.0,0.42603528,0.21967766,0.0,0.98039216,0.46224952,0.22976612,0.0,0.9882353,0.503268,0.29673204,0.6405229,0.7994060905612245,0.042311065051020405,0.09221540178571429,0.21725526147959184,0.08713329081632654,0.08986367984693877,0.23541667,0.34040728,0.4077048788265306,0.32401945153061223,0.916872594755901,0.6015824208826621,1.4004702191759604,1.7226364228301934,0.35843831855846625,0.9364038444648627,0.8206114354760183,1.5516380946911112,1.467235419086699,0.22411114218459563,0.9833386333062962,1.1154735165414147,1.6619497876345997,1.1364995894243277,0.10273836709307163,0.9398915676271773,0.8215082785748992,1.6001672676481833,1.4549785624887865,0.1834542520061541,active_021.jpg,IMG_3123.jpg,active,test
0.50801677,0.21416676,0.0,1.0,0.47927883,0.20833114,0.0,1.0,0.44496748,0.20109041,0.0,0.9764706,0.47742105,0.20631264,0.0,0.98692816,0.49803925,0.32418302,0.6392157,0.8214086415816326,0.017737563775510203,0.10632573341836735,0.17151626275510204,0.08143335459183673,0.08830915178571429,0.26059526,0.35311663,0.4375,0.3598732461734694,0.5839445066046712,0.9003308220432089,1.4922471561235238,1.734992928668739,0.2884845516337947,0.6079599718080374,1.1082987717503676,1.633350459834436,1.4296676553678942,0.22072306800305885,0.6712372348957449,1.383031707707548,1.679488051372679,1.1169683382601745,0.14927456246888585,0.6133410304013228,1.1061064886197698,1.6719147102130538,1.4144213215509782,0.1942163699945651,active_022.jpg,IMG_3124.jpg,active,train
0.45613873,0.23609018,0.0,1.0,0.4321084,0.22625872,0.0,1.0,0.4069466,0.21355698,0.0,1.0,0.4317312,0.22384864,0.0,0.9973857,0.4379085,0.2496732,0.6117647,0.7178332270408163,0.012934470663265306,0.1908282844387755,0.25077726403061223,0.07796556122448979,0.0770687181122449,0.2636374,0.36554447,0.4233896683673469,0.34719786352040816,0.9444754323547907,1.0829878665152846,1.344567003510832,1.3162668195270448,0.31170282470138516,0.9783561716458467,1.2271803069686904,1.4310625314918146,1.1476603043752724,0.21574060597138708,1.0182158649294422,1.410036649907184,1.5062976969591444,0.9377990036012581,0.12765067725143042,0.9718789714872624,1.231365574763468,1.459960806969332,1.1439732824718354,0.192821280625697,active_023.jpg,IMG_3125.jpg,active,test
0.47141296,0.22711335,0.0,0.99215686,0.45840323,0.21483728,0.0,1.0,0.42858878,0.20913248,0.0,1.0,0.45280164,0.21615501,0.0,0.9973857,0.49281046,0.2875817,0.62352943,0.6486965880102041,0.1673309948979592,0.09219547193877552,0.21187420280612246,0.05630181760204082,0.051279496173469385,0.22258466,0.3297286,0.4008888711734694,0.3096301020408163,0.8390465436196811,0.9742705530842782,1.3540336799603634,1.6514868650179206,0.1811623194715851,0.8123405491196722,0.9979870705880175,1.6631455783440143,1.3853237432860153,0.1412029739775776,0.891860637220445,1.2024672971328614,1.724629150653077,1.0747170602315979,0.1063257397558753,0.8417370729163238,1.0690369738660261,1.5866149729414856,1.3739637298538039,0.12864716965776476,active_024.jpg,IMG_3126.jpg,active,test
0.48430213,0.21295464,0.0,1.0,0.45466882,0.19931516,0.0,1.0,0.41237858,0.19540362,0.0,1.0,0.45044985,0.20042527,0.0,0.9986928,0.46928105,0.29934642,0.6013072,0.7618582589285714,0.10752152423469388,0.09365035076530612,0.1953922193877551,0.05646125637755102,0.09899154974489796,0.24431539,0.34558278,0.4204201211734694,0.334781568877551,0.6522042313528282,1.052794148852961,1.5518373931426803,1.4875638641759197,0.25560030222476116,0.6739277641923876,1.1916055307130817,1.856365427140242,1.1163704428163739,0.16173071754806523,0.882692907765218,1.3637994056982135,1.8856622995208976,0.7636121309740135,0.10423310570257315,0.7173748298715065,1.2125318696869691,1.810227835601999,1.1141781595224383,0.1456871898060822,active_025.jpg,IMG_3127.jpg,active,train
0.49677724,0.23975644,0.011764706,1.0,0.47111923,0.22953403,0.011764706,1.0,0.45010325,0.22075295,0.003921569,1.0,0.47266656,0.22837107,0.010457517,0.9973857,0.4928105,0.25751635,0.6797385,0.7133689413265306,0.06529017857142858,0.19688695790816327,0.2425860969387755,0.12346540178571429,0.060626594387755105,0.20496488,0.30914316,0.39785953443877553,0.29049744897959184,0.8558872640320001,0.9809470517092805,1.0803969059560097,1.6142180490210158,0.46855072945841203,0.8971420465805213,1.0730229431943856,1.2032644013483507,1.575354845173976,0.25121573563689,0.924645234946202,1.1956911492746503,1.264648324431629,1.4750080598561068,0.14000718308997637,0.9024234559405977,1.062260826007815,1.2043605428319806,1.6030573340700711,0.22789781332866615,active_026.jpg,IMG_3128.jpg,active,train
0.45203066,0.23199005,0.003921569,1.0,0.4252295,0.2199589,0.0,1.0,0.38370898,0.202494,0.0,1.0,0.42032304,0.21721913,0.0013071896,0.9921568,0.42091504,0.23529412,0.5803922,0.8047672193877551,0.07067123724489796,0.06259964923469388,0.2700693558673469,0.08370535714285714,0.09869260204081633,0.21819769,0.32663235,0.3916613520408163,0.30568399234693877,0.8822943108323821,1.2197066144780164,1.4625516868397301,1.003966099381859,0.43148121194277417,0.9314213828044132,1.3742625751851572,1.5236366622456547,0.8869778908782062,0.28370138808338985,1.1106903533473833,1.54336732394081,1.5329040402436171,0.7331194633401823,0.07991869098801498,0.9774593285469658,1.3642976518642582,1.5434668581767788,0.878208757702464,0.236567297263775,abandoned_015.jpg,IMG_3129.jpg,abandoned,train
0.48344842,0.2010303,0.0,1.0,0.43108764,0.1819943,0.007843138,1.0,0.37022683,0.15874174,0.007843138,1.0,0.42825428,0.1779715,0.0052287583,0.9973857,0.40653595,0.29542485,0.5385621,0.858039700255102,0.020388233418367346,0.08360570790816327,0.16370376275510204,0.05853396045918367,0.23720503826530612,0.22230189,0.32102373,0.4150390625,0.3192761479591837,0.33093510348705,1.4917490211385542,1.7899990427677368,0.9653021940160863,0.42201453408259787,0.4167330932799889,1.9760442945342374,1.6981224565943887,0.6967474905089786,0.21235253178985028,0.6083585687408734,2.539959305263902,1.4039579420784192,0.36531411616217324,0.08240992200385086,0.42659836736767875,1.9889986948514058,1.7125715943331472,0.6948541549369432,0.1769770513649808,abandoned_016.jpg,IMG_3130.jpg,abandoned,test
0.5284055,0.23990656,0.0,1.0,0.46994078,0.21646693,0.0,1.0,0.38387716,0.19599013,0.0,0.99607843,0.46074113,0.20890206,0.0,0.9986928,0.49542487,0.28366014,0.6052288,0.8656529017857143,0.046994579081632654,0.04376594387755102,0.20896444515306123,0.0713687818877551,0.14243861607142858,0.15301855,0.26131353,0.32615194515306123,0.21733498086734693,0.5933115345263161,1.079201195653343,1.0525947719621223,1.5836257321465512,0.6912667822741396,0.7362085349480053,1.1864237705862144,1.3675859746670613,1.4426220566502406,0.26715961413823963,0.9151785577913482,2.124222704316003,1.1650987478728707,0.6235052986434038,0.17199458933330905,0.7325215133192727,1.224190829972421,1.7336972301994704,1.0796995222632697,0.2298907981413349,abandoned_017.jpg,IMG_3132.jpg,abandoned,train
0.52386016,0.25346893,0.0,1.0,0.47895062,0.25054386,0.0,1.0,0.4227617,0.23498751,0.0,1.0,0.47519082,0.24346858,0.0,1.0,0.5124183,0.25751635,0.6718955,0.8574418048469388,0.07005341198979592,0.03346221301020408,0.24091198979591838,0.10056600765306123,0.12693319515306123,0.13861763,0.25276527,0.3029934630102041,0.18174027423469388,0.7491629352651737,0.9433792907894918,0.869937741099056,1.8977201386231388,0.5397999365113181,0.9570312357391232,1.0935506852354373,0.7385004122892445,1.7734575355532454,0.4374601663807802,1.2201052114108524,1.0977359530302149,1.0298747484832467,1.4043567482470014,0.2479273106959866,0.9066087237353752,1.1402861756104528,0.7942043295028037,1.7470504867853849,0.4118503115379874,abandoned_018.jpg,IMG_3133.jpg,abandoned,train
0.50795263,0.26159927,0.003921569,1.0,0.49738875,0.2604209,0.0,1.0,0.43836775,0.2726244,0.0,1.0,0.48123637,0.2619067,0.0026143792,1.0,0.43267974,0.27189544,0.7254903,0.5053810586734694,0.2696508290816326,0.17761479591836735,0.22169961734693877,0.2321827168367347,0.1541374362244898,0.17114533,0.28268152,0.3518016581632653,0.23865991709183673,0.7073102573173987,1.231564873229886,1.2621570937870152,0.6848892308735998,1.114078510281805,0.7435825782054704,1.2860730037952026,1.2285753046976244,0.7643096756584475,0.9774594013733653,1.052295902686916,1.680783616536005,0.79609766479271,0.8010802454521851,0.6697425462973176,0.8114437060207914,1.4303650934818175,1.105608160079499,0.769690734652653,0.8828922720122354,active_027.jpg,IMG_3134.jpg,active,train
0.488508,0.24936442,0.0,1.0,0.4876349,0.24362564,0.0,1.0,0.43663,0.24131794,0.0,1.0,0.47092435,0.24234463,0.0,1.0,0.46797386,0.275817,0.6640523,0.44429607780612246,0.3415377869897959,0.11082987882653061,0.22088249362244897,0.16416214923469388,0.09478635204081633,0.17043005,0.28515112,0.34849330357142855,0.23319913903061223,0.8272879341010205,1.1343072216179135,1.1716755967746506,1.163803481357889,0.7029257434282514,0.8208107339424363,1.060367490576844,1.3686821161506912,1.1618104965452203,0.588329116699801,0.9751673961831591,1.5081911446180374,1.1309190634287727,1.0177176945892732,0.368004645659276,0.8476163776756541,1.2530891076030275,1.3044083655196612,1.069933896681193,0.5249521996569363,active_028.jpg,IMG_3135.jpg,active,train
0.45624736,0.21167895,0.019607844,1.0,0.4567821,0.20831338,0.023529412,1.0,0.40343487,0.23579594,0.0,1.0,0.43882143,0.2156782,0.024836602,1.0,0.4143791,0.24052288,0.6287582,0.2547632334183674,0.4241470025510204,0.17629942602040816,0.2678372130102041,0.09305245535714286,0.08783083545918367,0.17284213,0.2719188,0.3823939732142857,0.2526307397959184,0.6212133198248329,1.6277702244688232,1.169582963033175,1.39648445823696,0.18494899061565562,0.5653100999945905,1.6739078194445849,1.2484055006287484,1.3062022462230678,0.2061742788705773,1.4589644234127972,1.1166693073399225,1.0717274233127545,1.1972856262107232,0.15535316614752537,0.806461244360342,1.6109295040565041,1.1244418637527775,1.2933474941813548,0.16481984400770172,active_029.jpg,IMG_3136.jpg,active,train
0.47108284,0.22971721,0.0,1.0,0.46243167,0.22239548,0.0,1.0,0.4026484,0.23933922,0.0,1.0,0.4453876,0.22776444,0.0013071896,1.0,0.44052288,0.23267974,0.6509804,0.5846420599489796,0.2150829081632653,0.07653061224489796,0.2766262755102041,0.07581313775510204,0.08539939413265306,0.17523448,0.2855948,0.3627232142857143,0.24653220663265307,0.7684948865077175,1.3814373199762042,0.826391029431211,1.8324498860082388,0.19122689277556204,0.7358099380151694,1.443319493798986,0.9403897437287275,1.7453564496946163,0.13512437029893803,1.4817840978176555,1.0480109856589297,0.9338128948269476,1.466737172883532,0.06965481920277117,0.9716796730208445,1.3467593868194765,0.8806998574837867,1.6976244634312012,0.1032366132962388,abandoned_019.jpg,IMG_3137.jpg,abandoned,test
0.4760012,0.1689076,0.007843138,1.0,0.4658536,0.16802315,0.007843138,1.0,0.42903745,0.18476373,0.023529412,1.0,0.45696414,0.17200685,0.023529412,1.0,0.45228758,0.3267974,0.56993467,0.5247329400510204,0.1739078443877551,0.12968351403061223,0.13044084821428573,0.059251434948979595,0.1266143176020408,0.16209194,0.2534999,0.38536352040816324,0.24557557397959184,0.20288583881350009,1.487065507177732,2.187001558293354,0.9433793610767305,0.17966758086208356,0.1672114133246823,1.7335977101367688,2.0465957991629335,0.8913624574660773,0.16123247134489807,0.6273915722837902,1.5582150596889495,1.9161549626109677,0.799685156083317,0.09855309898646734,0.2922712010019626,1.6723134317132409,2.0376273688423248,0.8633610208480821,0.134426825614504,abandoned_020.jpg,IMG_3138.jpg,abandoned,train
0.45414668,0.20609109,0.003921569,1.0,0.4451005,0.20316617,0.003921569,1.0,0.3946622,0.20921203,0.0,1.0,0.43130314,0.20358096,0.0026143792,1.0,0.4379085,0.2784314,0.5803922,0.5121771364795918,0.29946588010204084,0.06979432397959184,0.20573580994897958,0.05542490433673469,0.10210060586734694,0.17127462,0.2774237,0.36852279974489793,0.24256616709183673,0.6382533387035698,1.3576211532392561,1.737483900779283,1.0072545243227624,0.25938697336883165,0.6345663170748372,1.46952724213295,1.749441807873428,0.898138605829151,0.24832590765852036,1.020707095759667,1.467833205168397,1.6629462798924453,0.6900709913865384,0.15844229260716186,0.7165776360058346,1.4962332366329587,1.7211414277506178,0.8691406768048212,0.19690689949166784,abandoned_021.jpg,IMG_3139.jpg,abandoned,test
0.47332233,0.18368351,0.0,1.0,0.46709052,0.1820436,0.0,1.0,0.36692607,0.15942857,0.0,1.0,0.43577966,0.16880861,0.0,1.0,0.4300654,0.30849674,0.55294114,0.5290577168367347,0.3565051020408163,0.07736766581632654,0.14678332270408162,0.03559470663265306,0.1685467155612245,0.18870157,0.2876769,0.3955676020408163,0.27951610331632654,0.32226562019786803,1.5125757108792328,1.8327485606293057,1.1467634612095716,0.18564653530008965,0.3181800016362995,1.5677813860770122,1.916952156417244,0.9595225380593471,0.23756378967010935,0.7274394024256143,2.3209302906705456,1.6217911496434292,0.23776308815137623,0.09207589834529407,0.37906568312699135,1.7827247821088,1.9726560736308032,0.7562380871671394,0.10931521697487834,abandoned_022.jpg,IMG_3140.jpg,abandoned,test
0.50649214,0.24348809,0.007843138,1.0,0.5048422,0.22593328,0.011764706,1.0,0.4381027,0.22364692,0.007843138,1.0,0.48314565,0.22632234,0.009150327,1.0,0.46405232,0.2784314,0.6915033,0.5415935905612245,0.2919323979591837,0.1357421875,0.19786352040816327,0.15720663265306123,0.08858816964285714,0.17405668,0.2784164,0.3739038584183674,0.24758848852040816,0.48738439962516156,1.5409757423437944,1.0690368942165718,1.0402384229724293,0.8623645284417477,0.4364636414553686,1.451391081688914,1.1741668274192643,1.3928970855741565,0.5450813462648902,0.8231026663062431,1.613221436420311,1.0532923165426142,1.2664421992103272,0.24394134107064924,0.5330237484348782,1.5823301741255247,1.1067043015631288,1.3386878986695676,0.43925385271218215,active_030.jpg,IMG_3141.jpg,active,train
0.55511856,0.2681527,0.0,1.0,0.5357832,0.25205505,0.0,1.0,0.4949661,0.23202541,0.0,1.0,0.52862257,0.24924105,0.0,1.0,0.56078434,0.29150328,0.7620916,0.7045001594387755,0.06688456632653061,0.19007095025510204,0.2020886479591837,0.28176817602040816,0.03651147959183673,0.1643588,0.2770246,0.34927056760204084,0.21902901785714285,0.670539690263282,1.0481106348921385,0.7940050310512347,1.086176722904443,1.4011679725467314,0.6554926560487248,1.070432063130952,0.917869018701421,1.4236887009298878,0.9325175938476861,0.7657047079778658,1.0786033002540891,1.0036670021019118,1.9101762937023181,0.2418487070173471,0.6896723430394077,1.0726243462615497,0.9041174255431541,1.5231386430820562,0.810447274071728,abandoned_023.jpg,IMG_3142.jpg,abandoned,train
0.5767481,0.17694342,0.0,1.0,0.5471175,0.16103165,0.0,1.0,0.4753214,0.14269666,0.0,1.0,0.5330623,0.15574299,0.0,1.0,0.5686275,0.45620918,0.64444447,0.8614277742346939,0.030572385204081634,0.08089524872448979,0.06726323341836735,0.016621492346938774,0.06431361607142858,0.13309544,0.22505488,0.3421157525510204,0.18193957270408162,0.2490234337892617,0.5381058593285366,1.3782484418260073,2.7472299150231736,0.08739238403552262,0.24603395679299203,0.5626195706979478,1.8985170496471035,2.226462983472841,0.0663663942618678,0.2746332867239717,0.8870774740264135,3.289520592373532,0.474728982377685,0.07403938579064231,0.25111606768665046,0.6120455903696059,2.1030969101827695,1.9765426879641859,0.057198664123591765,abandoned_024.jpg,IMG_3144.jpg,abandoned,train
0.51025057,0.22471537,0.003921569,1.0,0.48854595,0.20317924,0.0,1.0,0.44406384,0.19320449,0.0,1.0,0.48095348,0.20479204,0.0026143792,0.9973857,0.5058824,0.29673204,0.64836603,0.6371572066326531,0.11886160714285714,0.22102200255102042,0.19072863520408162,0.08677455357142858,0.04809072066326531,0.166789,0.2695107,0.3694395727040816,0.23897879464285715,0.5325255022688333,1.2181122267466726,1.0976362220167357,1.7118743048417824,0.43985174815598277,0.46366788212142235,1.2771045728063937,1.4910513654141093,1.5155653007939152,0.2526108250057581,0.6749242565244775,1.290357920823189,1.802156248313451,1.17775437504657,0.054807082348389324,0.5420918286568962,1.272720006545198,1.455576241034812,1.52702496346676,0.20258690620777364,active_031.jpg,IMG_3145.jpg,active,train
0.4768939,0.23569252,0.0,1.0,0.44783685,0.21492009,0.0,1.0,0.3757308,0.21888113,0.0,1.0,0.43348718,0.22005646,0.0013071896,1.0,0.43529412,0.23267974,0.6117647,0.6511678890306123,0.2507374043367347,0.07011320153061225,0.27754304846938777,0.06507095025510204,0.1122249681122449,0.16384342,0.27314368,0.35445232780612246,0.22628348214285715,0.8326689926943059,1.2030651925321154,1.0667449620235274,1.538883223102139,0.3586376170397331,0.8030731704312364,1.3428730667243258,1.4128267231732434,1.1947943951948874,0.24643257208648509,1.4382373829053277,1.280891243668335,1.5547272206904321,0.4891781222695331,0.23696589422630876,0.994001101259658,1.2901586223567711,1.3573221044112531,1.1190609723134766,0.23945712524214463,active_032.jpg,IMG_3146.jpg,active,train
0.4900799,0.25356933,0.0,1.0,0.47005427,0.23451057,0.0,1.0,0.4027873,0.22754619,0.0,1.0,0.45430714,0.23563464,0.0,0.9986928,0.45490196,0.23660131,0.6562092,0.6532405931122449,0.21861049107142858,0.10678411989795919,0.27162388392857145,0.13155691964285715,0.07525510204081633,0.18128237,0.28723264,0.37675382653061223,0.26036352040816324,0.8175223092465397,1.2798947513362453,0.9433792205022637,1.2257853090318858,0.7334184110620826,0.8304767095637081,1.222995039173913,1.2597655123681861,1.2725208028889667,0.41424189331318984,1.3310148079724562,1.1758609518660617,1.2756097392679284,1.0384447366410274,0.17906968541828297,0.9460698200861345,1.2835817729649779,1.1694833138073906,1.2425263814583027,0.3583386693178328,active_033.jpg,IMG_3147.jpg,active,train
0.5671436,0.22359207,0.0,1.0,0.54119945,0.21639377,0.0,0.99215686,0.49745902,0.21607432,0.0,0.9882353,0.53526735,0.21521662,0.0,0.9882353,0.5908497,0.351634,0.7176471,0.5915975765306123,0.11298230229591837,0.23889907525510204,0.14490991709183673,0.1578643176020408,0.08017777423469388,0.15835828,0.2601062,0.3628029336734694,0.2209422831632653,0.3954081573732654,0.8882732648249213,1.0065568296496636,1.9787349712581215,0.7310268292868802,0.4301857397632023,0.9908123257969704,1.125438356010623,2.0735013991005182,0.38006220377592165,0.7148835990412818,0.9110929392297796,1.2283760062460554,2.0955238812805077,0.05012356803861788,0.4673549037501549,1.0068558523436175,1.0763112876988434,2.1638832603550444,0.2855947236554251,abandoned_025.jpg,IMG_3148.jpg,abandoned,train
0.549833,0.23445047,0.0,1.0,0.5287432,0.22515503,0.0,1.0,0.41611433,0.17668656,0.0,1.0,0.4982302,0.20965542,0.0,1.0,0.5647059,0.31633988,0.6640523,0.6721141581632653,0.2243702168367347,0.06353635204081633,0.17500398596938777,0.0725845025510204,0.08623644770408163,0.15556458,0.25354964,0.36228475765306123,0.22716039540816327,0.509506529397557,0.9980867198212265,0.8084541687899933,2.069316130993914,0.614636516227028,0.5137914464255435,1.1204559782018642,0.8516022835547001,2.226562632713475,0.2875877084680938,0.7489636367987558,1.2497010336739218,2.329699249616819,0.6297832008033101,0.04185268106604276,0.5822504696401184,1.1096938610152933,1.1599169881320746,1.9883012983589312,0.15983738197602995,active_034.jpg,IMG_3149.jpg,active,train
